Date,Open,High,Low,Close,Volume
2014-05-30,162.33788803402066,162.85313965754946,162.2027371091308,162.75177001953125,76316000
2014-06-02,162.97979730034817,163.01359146798114,162.1520206351204,162.93756103515625,64656000
2014-06-03,162.54059604093754,162.9375938139498,162.38856092209937,162.85313415527344,65047000
2014-06-04,162.57440510268668,163.27548606627604,162.40547288116326,163.1825714111328,55529000
2014-06-05,163.36835586912005,164.41574308822953,162.76863182535675,164.24681091308594,92103000
2014-06-06,164.6015568048706,165.07457200608732,164.52553926653883,165.0323486328125,78696000
2014-06-09,165.0070378320539,165.59830693526402,164.85498984054283,165.20130920410156,65119000
2014-06-10,164.99857724649635,165.25198196461676,164.6438157966075,165.21820068359375,57129000
2014-06-11,164.62690174500526,164.81273099322837,164.27214033167877,164.643798828125,68772000
2014-06-12,164.44960869226844,164.54252336226375,163.11502201811086,163.4782257080078,106350000
2014-06-13,163.79916005236188,164.1370373433361,163.27546636222786,163.97654724121094,82017000
2014-06-16,163.77381468762226,164.45799845406793,163.57954330807974,164.11167907714844,87424000
2014-06-17,163.8836566833578,164.6860944232175,163.70626946843805,164.56784057617188,84834000
2014-06-18,164.56781830433405,165.86861044579265,164.20460182339826,165.77569580078125,105267000
2014-06-19,165.91929631791342,166.06290223017777,165.38716049852212,165.96153259277344,85929000
2014-06-20,166.37485899257118,166.4342757082161,166.09477936980474,166.29847717285156,100587000
2014-06-23,166.34090320212673,166.39182441140622,165.9420031288238,166.24754333496094,70611000
2014-06-24,165.95048826404087,166.77374902810448,165.05932823639404,165.2460479736328,96237000
2014-06-25,164.8980469915089,166.16264632405162,164.8641038394992,165.99290466308594,82782000
2014-06-26,166.018380804294,166.03535885711733,164.7622768550243,165.8740997314453,84312000
2014-06-27,165.48364338328358,166.24750017555206,165.40726158919378,166.1965789794922,71445100
2014-06-30,166.09474680230878,166.49364682768848,165.95046574319719,166.11172485351562,70201200
2014-07-01,166.51910109176598,167.73277917292089,166.4596973404908,167.22354125976562,90470000
2014-07-02,167.24054691798543,167.60549088730622,167.16416510354063,167.393310546875,52475000
2014-07-03,167.86863481526743,168.2929956032584,167.74133175905553,168.21661376953125,52938800
2014-07-07,167.8940807101092,168.02986629753826,167.3848426682507,167.63096618652344,61696000
2014-07-08,167.3253965973906,167.38481330371712,166.145674526158,166.55307006835938,108143000
2014-07-09,166.96895644928557,167.4527338607641,166.61249501736174,167.29995727539062,72992000
2014-07-10,165.6873908986487,167.07929346112755,165.5515923680506,166.63795471191406,99040000
2014-07-11,166.53611038554334,166.98593168135463,166.16267090589764,166.8671112060547,64243000
2014-07-14,167.71578845761385,167.92796874699647,167.57150741488854,167.70730590820312,58658000
2014-07-15,167.80918867628588,168.13170693788862,166.6549271063216,167.393310546875,111307000
2014-07-16,168.1402119766472,168.26751501774754,167.55459208666176,168.01290893554688,79986400
2014-07-17,167.49514329401126,168.1316842293311,165.865587103189,166.10324096679688,145398000
2014-07-18,166.64644339413016,167.97044663712532,166.55308352697227,167.8007049560547,124330000
2014-07-21,167.27448348628468,167.6224623389975,166.7143243014972,167.48666381835938,67592000
2014-07-22,168.05535459802053,168.5221540549033,167.93653409540158,168.21661376953125,67678000
2014-07-23,168.4711911234775,168.76824878171308,168.1317077573171,168.5900115966797,65612000
2014-07-24,168.75128733731864,168.94648964455033,168.42876904240075,168.5985107421875,56888000
2014-07-25,168.12324217746186,168.2675232812818,167.47821848677344,167.80921936035156,76837000
2014-07-28,167.84313434686615,168.12321395448623,166.87559249802425,167.87709045410156,69259000
2014-07-29,168.19112662016212,168.42876758790368,167.13022481757963,167.1556854248047,80466000
2014-07-30,167.74977886665766,167.9704547180802,166.4851922739518,167.18113708496094,104222000
2014-07-31,166.01838965800243,166.1626707385456,163.77776573284535,163.87960815429688,183479000
2014-08-01,163.42979694629065,164.44826007504983,162.58957101653343,163.37887573242188,189261000
2014-08-04,163.6928791067171,164.9065573453308,162.99693434893715,164.55857849121094,91340000
2014-08-05,163.8881289848264,164.31248974040548,162.36891022759428,162.9630126953125,152690000
2014-08-06,162.19910745585346,163.70983014096876,162.17364685614032,163.01388549804688,94818000
2014-08-07,163.7523171665892,163.9135763127169,161.72387343729815,162.13125610351562,135733000
2014-08-08,162.49620443894995,164.11725246557933,162.0633482379956,164.00692749023438,117014000
2014-08-11,164.62648933444333,165.21210916661346,164.40582643483373,164.48220825195312,74544000
2014-08-12,164.32093575887512,164.77923957479956,163.75229402688424,164.25303649902344,73632000
2014-08-13,164.8980840374809,165.5516031769998,164.61801735672006,165.36488342285156,69047000
2014-08-14,165.6364202296001,166.14564514160156,165.4836436906799,166.14564514160156,57371000
2014-08-15,166.7482657939566,166.90102940344232,164.91502477737652,166.11172485351562,139951000
2014-08-18,167.02834974918994,167.58001339854607,166.93498989078793,167.50363159179688,75424000
2014-08-19,167.9110387743774,168.50514116466204,167.57155539434643,168.37783813476562,59135000
2014-08-20,168.14871788929926,169.03139559842748,168.1147747237776,168.82769775390625,72763000
2014-08-21,168.97192166919558,169.54056339004524,168.83612315215282,169.3199005126953,67791000
2014-08-22,169.18412676479682,169.48118444551065,168.67490167702329,169.05682373046875,76107000
2014-08-25,169.86311076741106,170.24503283045377,169.02287186834783,169.91403198242188,63855000
2014-08-26,170.0243682861328,170.44024645550564,169.98192962387657,170.0243682861328,47298000
2014-08-27,170.10924558877275,170.22807903230637,169.69338033825494,169.95648193359375,47874000
2014-08-28,169.39631400770813,169.97345133786368,169.2265723048842,169.8631134033203,58330000
2014-08-29,170.12615648219,170.3637973745158,169.59147094968566,170.34683227539062,65907000
2014-09-02,170.5674724726802,170.59293306844503,169.62539157801535,170.26193237304688,72426000
2014-09-03,170.91551911039394,170.9409797162728,169.93099918154223,170.16864013671875,57462000
2014-09-04,170.45723215427014,171.08529076034324,169.45574694642542,169.92254638671875,85236000
2014-09-05,169.88854024183252,170.7542395897566,169.2435167191306,170.68634033203125,102177000
2014-09-08,170.52508997205652,170.77122641276006,169.7442678938002,170.24501037597656,64146000
2014-09-09,170.09223259150076,170.2110530511166,168.81915068827692,169.16712951660156,88591000
2014-09-10,169.2605319735349,169.91405119113082,168.70038559463006,169.80372619628906,67251000
2014-09-11,169.12468898845535,170.02433145135495,168.99737302926889,169.99887084960938,66774400
2014-09-12,169.82910465494874,169.84606975335595,168.52206685201259,169.00584411621094,117409300
2014-09-15,169.0313165886575,169.16711508819577,168.36931509148047,168.8785400390625,76401000
2014-09-16,168.56455228232736,170.45719731655998,168.4711924133494,170.1516571044922,116201000
2014-09-17,170.39779165201932,171.17011824989248,169.53209223575047,170.3808135986328,151266000
2014-09-18,170.89853815419605,171.31441629392305,170.67787525683957,171.28895568847656,94990000
2014-09-19,171.83380866889965,172.15782148631865,170.78499233303063,171.1345977783203,121649000
2014-09-22,170.8361332599286,170.86171287211465,169.45476914691827,169.81289672851562,125553000
2014-09-23,169.19902432416183,169.906757555958,168.7897373626284,168.8408966064453,111393000
2014-09-24,168.8664765782991,170.27342084117024,168.4230877903015,170.16256713867188,107276000
2014-09-25,169.71912664582038,169.72766185852691,167.35718868321666,167.4168701171875,150300000
2014-09-26,167.72387691766744,169.16492300750323,167.48512510513822,168.74710083007812,103547000
2014-09-29,167.29749443568483,168.73854019733201,167.16959635488564,168.44009399414062,95112000
2014-09-30,168.56800387669213,169.08814441986908,167.6470986685594,167.9967041015625,131302000
2014-10-01,167.72387299348992,167.78356745072455,165.34487712752068,165.72006225585938,177798000
2014-10-02,165.57510307823472,166.3254733773227,164.014694041447,165.7456512451172,157285000
2014-10-03,166.85412038977879,167.92851649053003,166.3425149707994,167.5703887939453,121569000
2014-10-06,168.26957801973884,168.4912853996651,166.76885065337535,167.37425231933594,104778000
2014-10-07,166.5129920970868,166.8881770802216,164.75645604967616,164.79055786132812,147913000
2014-10-08,164.88440339017146,167.91145076051268,164.02319252037717,167.67269897460938,186461000
2014-10-09,167.40834730802112,167.6385768633475,164.21076519346843,164.34719848632812,210705000
2014-10-10,164.30458671859125,165.12316057961945,162.4286741918217,162.47129821777344,221909000
2014-10-13,162.40310192123917,162.99144621816694,159.70860240050763,159.80239868164062,230939000
2014-10-14,160.66357363236037,161.85734539857475,159.48685928007615,160.0496368408203,215847000
2014-10-15,157.88383064225047,160.04113184604898,155.121114783289,158.96673583984375,380715000
2014-10-16,156.09315591735805,159.9473116097973,155.94820043257306,158.83029174804688,270391000
2014-10-17,160.66357024696092,161.79764754602047,159.9814168250687,160.70620727539062,214625000
2014-10-20,160.41626933641047,162.3944996152973,160.36511011529157,162.2666015625,130011000
2014-10-21,163.44333928753846,165.59211813273885,163.27280417528337,165.4812774658203,154949000
2014-10-22,165.77119083591268,166.1975351281643,164.2363487816078,164.3045654296875,151822000
2014-10-23,165.95025296348607,167.29750252737807,165.6432845437259,166.21458435058594,154944000
2014-10-24,166.48750098654293,167.54483986370795,165.83946213273185,167.49366760253906,117927000
2014-10-27,166.89673435676605,167.5106711834725,166.2998549449668,167.26339721679688,82954000
2014-10-28,167.8261892055464,169.19048326225726,167.74943733737797,169.1819610595703,106736000
2014-10-29,169.3013478380198,169.7873736423562,167.80914257907904,168.92616271972656,142557000
2014-10-30,168.47419133785428,170.49505887071444,168.32070064583039,170.009033203125,113330000
2014-10-31,172.05551977140902,172.08963460456133,171.194308893764,171.9532012939453,146903000
